ReturnID,OrderNumber,ShipmentID,ProductCode,ReturnDate,QuantityReturned,Reason
7130,SO0047002,47002,SAF-0014,2023-06-08,5,Customer Changed Mind
7131,SO0047007,47007,ELE-0023,2025-08-04,1,Customer Changed Mind
7132,SO0047012,47012,FAS-0001,2023-03-22,6,Defective
7133,SO0047012,47012,ELE-0023,2023-03-15,3,Defective
7134,SO0047015,47015,SAF-0002,2022-01-27,11,Wrong Item
7135,SO0047021,47021,FAS-0011,2021-08-29,1,Shipping Damage
7136,SO0047022,47022,HVA-0027,2023-04-15,3,Damaged
7137,SO0047023,47023,SAF-0013,2024-11-09,2,Defective
7138,SO0047029,47029,ELE-0018,2021-12-22,2,Defective
7139,SO0047032,47032,PWR-0002,2024-10-28,1,Shipping Damage
7140,SO0047043,47043,ELE-0010,2023-02-27,1,Wrong Item
7141,SO0047051,47051,SAF-0013,2026-01-16,1,Customer Changed Mind
7142,SO0047084,47084,FAS-0014,2022-10-30,2,Customer Changed Mind
7143,SO0047104,47104,SAF-0011,2025-04-19,4,Shipping Damage
7144,SO0047112,47112,ELE-0001,2021-05-14,2,Wrong Item
7145,SO0047115,47115,ELE-0009,2023-03-07,3,Wrong Item
7146,SO0047123,47123,SAF-0003,2023-06-06,12,Shipping Damage
7147,SO0047131,47131,HVA-0013,2022-04-21,6,Wrong Item
7148,SO0047135,47135,PWR-0011,2023-01-27,10,Wrong Item
7149,SO0047138,47138,ELE-0005,2024-11-01,2,Damaged
7150,SO0047138,47138,HVA-0010,2024-11-24,5,Defective
7151,SO0047171,47171,SAF-0008,2022-05-15,14,Shipping Damage
7152,SO0047171,47171,HVA-0015,2022-05-11,6,Wrong Item
7153,SO0047182,47182,FAS-0017,2025-05-11,3,Damaged
7154,SO0047186,47186,HVA-0006,2025-07-06,2,Wrong Item
7155,SO0047190,47190,ELE-0006,2025-11-13,10,Shipping Damage
7156,SO0047197,47197,SAF-0009,2022-03-12,7,Defective
7157,SO0047206,47206,HVA-0002,2021-09-08,2,Wrong Item
7158,SO0047213,47213,SAF-0016,2023-07-31,1,Shipping Damage
7159,SO0047214,47214,HVA-0002,2024-06-18,15,Damaged
7160,SO0047221,47221,SAF-0006,2022-08-10,1,Customer Changed Mind
7161,SO0047223,47223,SAF-0005,2021-10-07,6,Damaged
7162,SO0047231,47231,PWR-0004,2023-09-10,4,Damaged
7163,SO0047264,47264,FAS-0016,2023-10-06,18,Customer Changed Mind
7164,SO0047265,47265,PWR-0012,2025-12-18,2,Defective
7165,SO0047266,47266,FAS-0005,2021-11-23,5,Defective
7166,SO0047278,47278,FAS-0011,2021-08-19,1,Shipping Damage
7167,SO0047282,47282,ELE-0013,2024-06-20,7,Shipping Damage
7168,SO0047284,47284,HVA-0001,2024-05-30,13,Defective
7169,SO0047286,47286,SAF-0003,2021-03-04,2,Shipping Damage
7170,SO0047298,47298,PWR-0002,2022-03-06,2,Customer Changed Mind
7171,SO0047299,47299,FAS-0013,2022-07-22,10,Wrong Item
7172,SO0047310,47310,ELE-0007,2024-07-05,2,Customer Changed Mind
7173,SO0047316,47316,SAF-0015,2025-01-07,2,Defective
7174,SO0047319,47319,FAS-0004,2024-12-27,6,Wrong Item
7175,SO0047332,47332,PWR-0005,2024-11-02,12,Shipping Damage
7176,SO0047333,47333,ELE-0015,2023-04-13,1,Wrong Item
7177,SO0047358,47358,ELE-0006,2021-08-01,10,Damaged
7178,SO0047358,47358,ELE-0002,2021-08-01,2,Wrong Item
7179,SO0047364,47364,PWR-0014,2024-04-26,15,Damaged
7180,SO0047370,47370,FAS-0015,2025-10-02,13,Customer Changed Mind
7181,SO0047380,47380,PWR-0007,2024-07-26,4,Damaged
7182,SO0047386,47386,PWR-0014,2022-01-23,8,Damaged
7183,SO0047396,47396,PWR-0009,2021-02-08,1,Customer Changed Mind
7184,SO0047403,47403,HVA-0020,2021-08-07,4,Damaged
7185,SO0047419,47419,FAS-0010,2025-04-09,2,Customer Changed Mind
7186,SO0047423,47423,ELE-0007,2021-11-22,4,Wrong Item
7187,SO0047430,47430,FAS-0016,2025-11-05,3,Shipping Damage
7188,SO0047432,47432,ELE-0005,2024-11-21,8,Wrong Item
7189,SO0047437,47437,HVA-0025,2023-12-07,3,Wrong Item
7190,SO0047439,47439,HVA-0021,2021-03-23,3,Defective
7191,SO0047442,47442,ELE-0017,2024-02-11,1,Damaged
7192,SO0047443,47443,HVA-0003,2023-10-06,3,Damaged
7193,SO0047447,47447,ELE-0010,2023-11-22,3,Wrong Item
7194,SO0047450,47450,HVA-0022,2025-04-03,15,Wrong Item
7195,SO0047450,47450,SAF-0003,2025-03-13,2,Defective
7196,SO0047458,47458,PWR-0013,2022-10-29,9,Customer Changed Mind
7197,SO0047460,47460,ELE-0004,2022-01-21,3,Shipping Damage
7198,SO0047471,47471,HVA-0015,2024-03-08,1,Damaged
7199,SO0047496,47496,ELE-0015,2024-12-31,9,Wrong Item
7200,SO0047500,47500,SAF-0002,2023-11-19,9,Defective
7201,SO0047507,47507,SAF-0002,2022-12-01,1,Customer Changed Mind
7202,SO0047537,47537,FAS-0018,2022-11-13,6,Damaged
7203,SO0047544,47544,HVA-0005,2021-10-19,1,Defective
7204,SO0047554,47554,PWR-0010,2021-07-26,1,Damaged
7205,SO0047555,47555,FAS-0003,2025-05-03,1,Shipping Damage
7206,SO0047560,47560,FAS-0001,2025-02-16,7,Wrong Item
7207,SO0047581,47581,SAF-0013,2023-09-18,8,Wrong Item
7208,SO0047588,47588,HVA-0020,2022-05-01,9,Wrong Item
7209,SO0047599,47599,HVA-0004,2024-01-19,8,Damaged
7210,SO0047600,47600,FAS-0013,2025-03-07,1,Wrong Item
7211,SO0047613,47613,FAS-0006,2023-03-22,1,Damaged
7212,SO0047618,47618,HVA-0013,2021-07-27,5,Customer Changed Mind
7213,SO0047620,47620,FAS-0010,2024-09-21,5,Shipping Damage
7214,SO0047623,47623,PWR-0006,2024-04-03,10,Customer Changed Mind
7215,SO0047628,47628,HVA-0015,2022-06-09,1,Shipping Damage
7216,SO0047645,47645,SAF-0016,2023-04-22,1,Damaged
7217,SO0047647,47647,HVA-0012,2022-06-13,11,Wrong Item
7218,SO0047651,47651,SAF-0013,2021-01-29,4,Shipping Damage
7219,SO0047653,47653,PWR-0007,2023-07-22,3,Customer Changed Mind
7220,SO0047660,47660,ELE-0002,2025-01-02,10,Wrong Item
7221,SO0047664,47664,SAF-0015,2024-02-24,3,Customer Changed Mind
7222,SO0047667,47667,SAF-0002,2024-03-30,4,Defective
7223,SO0047669,47669,FAS-0006,2025-12-16,15,Customer Changed Mind
7224,SO0047676,47676,HVA-0013,2025-11-24,14,Defective
7225,SO0047679,47679,HVA-0020,2021-09-12,10,Shipping Damage
7226,SO0047690,47690,FAS-0010,2024-01-29,11,Customer Changed Mind
7227,SO0047706,47706,HVA-0006,2025-09-18,4,Defective
7228,SO0047714,47714,FAS-0012,2024-04-01,1,Damaged
7229,SO0047714,47714,ELE-0005,2024-04-15,5,Defective
7230,SO0047715,47715,ELE-0008,2021-07-08,3,Wrong Item
7231,SO0047734,47734,FAS-0018,2024-06-08,1,Damaged
7232,SO0047736,47736,SAF-0010,2023-09-14,4,Wrong Item
7233,SO0047740,47740,SAF-0001,2022-04-03,2,Shipping Damage
7234,SO0047742,47742,ELE-0023,2021-11-12,1,Damaged
7235,SO0047748,47748,PWR-0006,2022-01-14,3,Damaged
7236,SO0047765,47765,ELE-0008,2025-01-14,1,Wrong Item
7237,SO0047769,47769,HVA-0014,2022-07-16,1,Damaged
7238,SO0047771,47771,HVA-0025,2023-01-30,3,Customer Changed Mind
7239,SO0047779,47779,SAF-0014,2023-12-27,2,Damaged
7240,SO0047786,47786,HVA-0002,2024-08-15,2,Customer Changed Mind
7241,SO0047787,47787,ELE-0002,2025-02-03,1,Shipping Damage
7242,SO0047789,47789,SAF-0002,2024-05-14,9,Wrong Item
7243,SO0047795,47795,HVA-0003,2021-06-01,2,Customer Changed Mind
7244,SO0047810,47810,PWR-0010,2023-09-13,7,Damaged
7245,SO0047813,47813,SAF-0011,2025-06-13,1,Damaged
7246,SO0047813,47813,ELE-0011,2025-06-25,5,Damaged
7247,SO0047818,47818,ELE-0016,2025-12-28,8,Customer Changed Mind
7248,SO0047822,47822,PWR-0014,2023-12-04,3,Damaged
7249,SO0047835,47835,SAF-0016,2024-11-05,3,Damaged
7250,SO0047857,47857,FAS-0010,2024-05-16,5,Customer Changed Mind
7251,SO0047859,47859,FAS-0008,2021-11-03,12,Damaged
7252,SO0047865,47865,PWR-0011,2022-06-14,14,Customer Changed Mind
7253,SO0047867,47867,FAS-0014,2021-08-25,2,Defective
7254,SO0047877,47877,FAS-0004,2022-07-24,1,Damaged
7255,SO0047881,47881,SAF-0011,2022-05-21,8,Wrong Item
7256,SO0047881,47881,SAF-0003,2022-05-16,4,Defective
7257,SO0047886,47886,HVA-0008,2021-08-08,7,Damaged
7258,SO0047902,47902,FAS-0016,2024-11-28,13,Shipping Damage
7259,SO0047906,47906,SAF-0004,2024-08-12,3,Wrong Item
7260,SO0047909,47909,FAS-0017,2021-07-14,6,Shipping Damage
7261,SO0047915,47915,HVA-0010,2022-07-01,1,Damaged
7262,SO0047921,47921,HVA-0024,2021-07-15,6,Wrong Item
7263,SO0047938,47938,PWR-0012,2025-06-27,6,Shipping Damage
7264,SO0047944,47944,SAF-0008,2023-03-30,4,Damaged
7265,SO0047960,47960,HVA-0005,2022-04-23,6,Wrong Item
7266,SO0047979,47979,HVA-0022,2023-09-21,16,Damaged
7267,SO0047990,47990,HVA-0019,2025-05-18,4,Shipping Damage
7268,SO0047997,47997,SAF-0014,2024-07-30,1,Customer Changed Mind
7269,SO0048000,48000,HVA-0027,2022-02-01,8,Shipping Damage
7270,SO0048003,48003,FAS-0001,2021-10-18,8,Defective
7271,SO0048007,48007,ELE-0010,2024-01-28,6,Defective
7272,SO0048016,48016,HVA-0008,2023-09-28,4,Shipping Damage
7273,SO0048017,48017,ELE-0004,2023-06-09,4,Shipping Damage
7274,SO0048028,48028,PWR-0008,2024-09-16,11,Shipping Damage
7275,SO0048039,48039,FAS-0006,2024-03-10,4,Wrong Item
7276,SO0048044,48044,HVA-0019,2024-08-21,20,Wrong Item
7277,SO0048045,48045,HVA-0007,2024-07-26,13,Defective
7278,SO0048053,48053,SAF-0017,2024-08-19,7,Shipping Damage
7279,SO0048053,48053,SAF-0010,2024-08-02,5,Defective
7280,SO0048059,48059,ELE-0010,2021-05-02,5,Defective
7281,SO0048060,48060,SAF-0005,2024-09-30,9,Defective
7282,SO0048063,48063,HVA-0024,2021-09-18,8,Defective
7283,SO0048072,48072,FAS-0012,2021-08-04,15,Customer Changed Mind
7284,SO0048073,48073,ELE-0003,2022-06-26,3,Wrong Item
7285,SO0048081,48081,HVA-0028,2025-12-16,5,Defective
7286,SO0048099,48099,HVA-0014,2025-06-16,6,Damaged
7287,SO0048110,48110,PWR-0001,2022-01-19,4,Shipping Damage
7288,SO0048125,48125,FAS-0003,2022-01-31,4,Damaged
7289,SO0048127,48127,SAF-0010,2025-12-21,8,Wrong Item
7290,SO0048134,48134,FAS-0001,2023-08-09,8,Damaged
7291,SO0048136,48136,FAS-0001,2025-05-30,13,Wrong Item
7292,SO0048137,48137,ELE-0002,2025-11-14,5,Customer Changed Mind
7293,SO0048145,48145,SAF-0009,2025-06-28,1,Shipping Damage
7294,SO0048155,48155,PWR-0010,2025-03-23,15,Defective
7295,SO0048166,48166,ELE-0012,2023-03-14,19,Customer Changed Mind
7296,SO0048167,48167,FAS-0010,2024-06-18,4,Damaged
7297,SO0048175,48175,HVA-0012,2023-02-15,7,Wrong Item
7298,SO0048180,48180,ELE-0011,2022-08-06,13,Wrong Item
7299,SO0048181,48181,ELE-0001,2023-06-25,3,Customer Changed Mind
7300,SO0048187,48187,SAF-0015,2022-10-27,2,Shipping Damage
7301,SO0048209,48209,ELE-0022,2024-08-03,10,Shipping Damage
7302,SO0048212,48212,PWR-0003,2021-04-13,4,Customer Changed Mind
7303,SO0048219,48219,SAF-0008,2023-07-11,1,Customer Changed Mind
7304,SO0048235,48235,FAS-0008,2025-05-20,1,Wrong Item
7305,SO0048243,48243,ELE-0005,2023-08-08,15,Damaged
7306,SO0048273,48273,PWR-0004,2024-04-29,7,Wrong Item
7307,SO0048277,48277,SAF-0012,2021-12-08,6,Damaged
7308,SO0048279,48279,PWR-0011,2024-11-14,1,Defective
7309,SO0048279,48279,HVA-0007,2024-11-22,4,Damaged
7310,SO0048285,48285,ELE-0021,2022-12-20,1,Defective
7311,SO0048288,48288,HVA-0010,2025-10-15,9,Damaged
7312,SO0048298,48298,FAS-0011,2025-08-13,2,Shipping Damage
7313,SO0048313,48313,HVA-0005,2023-02-24,13,Shipping Damage
7314,SO0048334,48334,PWR-0002,2021-03-02,3,Shipping Damage
7315,SO0048344,48344,HVA-0011,2023-03-03,4,Defective
7316,SO0048349,48349,HVA-0012,2022-11-12,2,Customer Changed Mind
7317,SO0048361,48361,HVA-0013,2021-10-14,1,Customer Changed Mind
7318,SO0048368,48368,HVA-0023,2022-12-29,16,Customer Changed Mind
7319,SO0048373,48373,HVA-0027,2022-03-03,1,Wrong Item
7320,SO0048375,48375,HVA-0023,2023-09-04,17,Damaged
7321,SO0048387,48387,FAS-0008,2025-04-04,4,Customer Changed Mind
7322,SO0048393,48393,ELE-0013,2021-04-20,8,Shipping Damage
7323,SO0048397,48397,ELE-0020,2024-09-28,13,Wrong Item
7324,SO0048403,48403,HVA-0016,2024-03-07,3,Customer Changed Mind
7325,SO0048407,48407,ELE-0007,2025-07-07,7,Damaged
7326,SO0048413,48413,HVA-0027,2024-07-05,3,Defective
7327,SO0048413,48413,FAS-0012,2024-07-02,3,Shipping Damage
7328,SO0048413,48413,PWR-0003,2024-07-12,7,Wrong Item
7329,SO0048418,48418,HVA-0002,2023-12-23,3,Defective
7330,SO0048425,48425,PWR-0007,2023-04-13,7,Wrong Item
7331,SO0048432,48432,PWR-0008,2023-06-29,6,Customer Changed Mind
7332,SO0048435,48435,PWR-0010,2022-05-27,2,Damaged
7333,SO0048454,48454,ELE-0020,2024-08-31,1,Wrong Item
7334,SO0048468,48468,FAS-0013,2022-11-07,3,Shipping Damage
7335,SO0048485,48485,HVA-0009,2023-02-10,5,Customer Changed Mind
7336,SO0048496,48496,HVA-0002,2024-01-23,7,Defective
7337,SO0048499,48499,PWR-0001,2022-11-11,17,Wrong Item
7338,SO0048520,48520,PWR-0010,2023-06-23,7,Wrong Item
7339,SO0048526,48526,HVA-0008,2022-06-17,9,Wrong Item
7340,SO0048546,48546,PWR-0001,2022-02-25,11,Wrong Item
7341,SO0048551,48551,ELE-0011,2021-07-24,7,Wrong Item
7342,SO0048559,48559,SAF-0012,2023-11-08,8,Damaged
7343,SO0048565,48565,ELE-0014,2023-06-14,4,Shipping Damage
7344,SO0048568,48568,SAF-0011,2021-04-22,1,Shipping Damage
7345,SO0048577,48577,HVA-0025,2025-12-29,2,Customer Changed Mind
7346,SO0048579,48579,PWR-0001,2022-09-09,4,Damaged
7347,SO0048583,48583,SAF-0013,2023-08-16,1,Damaged
7348,SO0048584,48584,HVA-0017,2025-07-03,1,Defective
7349,SO0048596,48596,ELE-0016,2023-01-14,2,Damaged
7350,SO0048597,48597,HVA-0006,2025-04-30,13,Damaged
7351,SO0048604,48604,ELE-0006,2025-08-13,2,Shipping Damage
7352,SO0048606,48606,PWR-0001,2024-01-29,1,Defective
7353,SO0048617,48617,HVA-0021,2021-06-29,11,Defective
7354,SO0048619,48619,FAS-0017,2025-04-24,1,Shipping Damage
7355,SO0048620,48620,SAF-0006,2023-05-07,7,Wrong Item
7356,SO0048625,48625,PWR-0005,2023-09-15,8,Damaged
7357,SO0048636,48636,ELE-0010,2021-10-23,5,Wrong Item
7358,SO0048636,48636,FAS-0014,2021-10-22,2,Shipping Damage
7359,SO0048637,48637,HVA-0011,2022-12-12,8,Shipping Damage
7360,SO0048642,48642,ELE-0009,2024-08-03,12,Shipping Damage
7361,SO0048681,48681,HVA-0025,2024-09-06,6,Customer Changed Mind
7362,SO0048684,48684,PWR-0001,2024-07-20,1,Damaged
7363,SO0048694,48694,FAS-0014,2021-08-16,6,Customer Changed Mind
7364,SO0048713,48713,HVA-0013,2021-02-20,4,Customer Changed Mind
7365,SO0048717,48717,FAS-0014,2021-09-17,3,Shipping Damage
7366,SO0048733,48733,FAS-0010,2022-02-14,2,Wrong Item
7367,SO0048735,48735,ELE-0014,2022-07-01,1,Customer Changed Mind
7368,SO0048738,48738,PWR-0006,2023-01-01,10,Damaged
7369,SO0048749,48749,PWR-0005,2022-02-06,18,Customer Changed Mind
7370,SO0048754,48754,HVA-0025,2025-05-08,1,Customer Changed Mind
7371,SO0048755,48755,ELE-0017,2023-07-01,10,Customer Changed Mind
7372,SO0048759,48759,FAS-0001,2024-12-01,10,Defective
7373,SO0048773,48773,HVA-0020,2025-03-26,2,Shipping Damage
7374,SO0048795,48795,ELE-0007,2024-12-30,8,Wrong Item
7375,SO0048801,48801,FAS-0009,2025-11-09,2,Shipping Damage
7376,SO0048805,48805,HVA-0012,2024-01-29,2,Defective
7377,SO0048809,48809,SAF-0007,2021-02-15,8,Shipping Damage
7378,SO0048809,48809,ELE-0017,2021-03-04,1,Customer Changed Mind
7379,SO0048835,48835,FAS-0013,2023-08-25,8,Defective
7380,SO0048842,48842,FAS-0010,2022-10-05,7,Wrong Item
7381,SO0048852,48852,FAS-0002,2021-05-06,9,Customer Changed Mind
7382,SO0048858,48858,SAF-0012,2023-09-30,5,Customer Changed Mind
7383,SO0048862,48862,FAS-0013,2024-01-31,2,Customer Changed Mind
7384,SO0048868,48868,ELE-0020,2022-03-17,10,Defective
7385,SO0048885,48885,FAS-0003,2021-02-03,4,Shipping Damage
7386,SO0048887,48887,HVA-0028,2024-07-16,6,Wrong Item
7387,SO0048903,48903,FAS-0004,2025-01-22,3,Damaged
7388,SO0048904,48904,ELE-0005,2022-05-05,1,Damaged
7389,SO0048908,48908,FAS-0001,2021-09-29,11,Defective
7390,SO0048935,48935,PWR-0007,2024-04-29,1,Damaged
7391,SO0048936,48936,FAS-0014,2022-02-03,1,Shipping Damage
7392,SO0048940,48940,ELE-0022,2021-07-21,1,Damaged
7393,SO0048941,48941,SAF-0017,2023-12-09,1,Defective
7394,SO0048943,48943,FAS-0009,2025-06-17,5,Wrong Item
7395,SO0048949,48949,PWR-0012,2023-09-12,3,Damaged
7396,SO0048957,48957,PWR-0004,2025-02-02,5,Wrong Item
7397,SO0048963,48963,HVA-0010,2022-05-28,1,Wrong Item
7398,SO0048964,48964,FAS-0006,2021-10-15,6,Customer Changed Mind
7399,SO0048964,48964,ELE-0015,2021-10-18,1,Customer Changed Mind
7400,SO0048971,48971,HVA-0005,2024-04-14,14,Wrong Item
7401,SO0048980,48980,ELE-0014,2023-04-02,2,Customer Changed Mind
7402,SO0048985,48985,PWR-0005,2022-08-06,4,Damaged
7403,SO0048986,48986,FAS-0006,2021-03-20,9,Customer Changed Mind
7404,SO0048997,48997,PWR-0013,2022-11-08,17,Wrong Item
7405,SO0049007,49007,ELE-0022,2023-11-01,1,Customer Changed Mind
7406,SO0049023,49023,SAF-0017,2022-06-18,3,Damaged
7407,SO0049023,49023,FAS-0013,2022-06-16,7,Customer Changed Mind
7408,SO0049026,49026,FAS-0003,2025-08-29,12,Defective
7409,SO0049042,49042,FAS-0008,2021-05-03,1,Wrong Item
7410,SO0049044,49044,FAS-0015,2021-05-19,11,Wrong Item
7411,SO0049048,49048,PWR-0001,2025-10-09,1,Damaged
7412,SO0049049,49049,HVA-0025,2022-03-20,5,Shipping Damage
7413,SO0049052,49052,HVA-0026,2022-11-29,5,Wrong Item
7414,SO0049054,49054,SAF-0006,2024-09-13,2,Wrong Item
7415,SO0049063,49063,HVA-0024,2024-10-27,11,Damaged
7416,SO0049075,49075,HVA-0012,2021-04-25,13,Damaged
7417,SO0049079,49079,SAF-0005,2025-02-18,6,Damaged
7418,SO0049079,49079,PWR-0002,2025-02-16,9,Defective
7419,SO0049084,49084,PWR-0004,2021-09-06,1,Damaged
7420,SO0049087,49087,SAF-0005,2021-04-23,5,Shipping Damage
7421,SO0049089,49089,SAF-0010,2024-03-11,14,Shipping Damage
7422,SO0049090,49090,PWR-0013,2022-08-04,1,Customer Changed Mind
7423,SO0049095,49095,ELE-0022,2021-12-31,11,Customer Changed Mind
7424,SO0049104,49104,FAS-0007,2025-06-23,3,Customer Changed Mind
7425,SO0049106,49106,ELE-0007,2022-08-25,2,Defective
7426,SO0049110,49110,HVA-0005,2024-10-15,7,Customer Changed Mind
7427,SO0049121,49121,ELE-0016,2021-09-05,11,Damaged
7428,SO0049145,49145,PWR-0006,2024-01-06,14,Shipping Damage
7429,SO0049156,49156,SAF-0010,2025-08-06,4,Customer Changed Mind
7430,SO0049172,49172,PWR-0008,2023-09-11,1,Defective
7431,SO0049179,49179,PWR-0005,2023-04-29,1,Shipping Damage
7432,SO0049180,49180,ELE-0010,2025-07-05,7,Wrong Item
7433,SO0049203,49203,ELE-0008,2025-06-24,3,Defective
7434,SO0049206,49206,ELE-0015,2021-11-21,1,Defective
7435,SO0049208,49208,ELE-0019,2025-09-02,6,Damaged
7436,SO0049215,49215,FAS-0018,2021-07-10,13,Customer Changed Mind
7437,SO0049238,49238,HVA-0003,2024-10-17,4,Damaged
7438,SO0049245,49245,SAF-0005,2023-03-11,7,Defective
7439,SO0049246,49246,ELE-0001,2024-01-15,1,Damaged
7440,SO0049276,49276,HVA-0011,2021-07-03,6,Wrong Item
7441,SO0049279,49279,HVA-0014,2023-08-30,2,Wrong Item
7442,SO0049280,49280,FAS-0007,2024-08-12,4,Defective
7443,SO0049289,49289,FAS-0003,2024-12-01,4,Customer Changed Mind
7444,SO0049304,49304,HVA-0019,2024-02-11,1,Shipping Damage
7445,SO0049306,49306,FAS-0009,2023-02-27,6,Wrong Item
7446,SO0049315,49315,HVA-0004,2025-01-13,3,Damaged
7447,SO0049323,49323,PWR-0005,2022-03-12,7,Shipping Damage
7448,SO0049327,49327,FAS-0010,2023-08-04,6,Customer Changed Mind
7449,SO0049330,49330,HVA-0008,2022-05-16,2,Shipping Damage
7450,SO0049330,49330,HVA-0006,2022-05-05,12,Defective
7451,SO0049338,49338,HVA-0009,2023-12-16,5,Shipping Damage
7452,SO0049349,49349,ELE-0017,2022-08-06,3,Shipping Damage
7453,SO0049351,49351,HVA-0002,2022-03-08,4,Defective
7454,SO0049363,49363,HVA-0023,2023-09-28,14,Defective
7455,SO0049366,49366,ELE-0017,2022-05-10,9,Customer Changed Mind
7456,SO0049368,49368,ELE-0002,2025-03-01,14,Customer Changed Mind
7457,SO0049369,49369,ELE-0002,2024-04-22,1,Damaged
7458,SO0049396,49396,SAF-0005,2022-04-21,20,Wrong Item
7459,SO0049396,49396,HVA-0019,2022-04-07,4,Damaged
7460,SO0049397,49397,PWR-0007,2023-09-11,1,Damaged
7461,SO0049400,49400,ELE-0013,2021-03-08,7,Damaged
7462,SO0049408,49408,FAS-0008,2022-10-02,11,Wrong Item
7463,SO0049410,49410,HVA-0023,2023-10-08,2,Damaged
7464,SO0049422,49422,SAF-0014,2025-06-08,7,Shipping Damage
7465,SO0049422,49422,FAS-0009,2025-06-18,5,Customer Changed Mind
7466,SO0049439,49439,HVA-0010,2023-05-27,2,Shipping Damage
7467,SO0049454,49454,SAF-0012,2022-03-18,7,Wrong Item
7468,SO0049456,49456,FAS-0001,2021-02-04,17,Shipping Damage
7469,SO0049456,49456,PWR-0011,2021-01-28,3,Shipping Damage
7470,SO0049457,49457,HVA-0009,2024-04-08,7,Defective
7471,SO0049465,49465,ELE-0009,2021-08-06,7,Wrong Item
7472,SO0049494,49494,HVA-0010,2022-11-13,7,Shipping Damage
7473,SO0049497,49497,PWR-0011,2024-03-04,2,Defective
7474,SO0049503,49503,PWR-0014,2024-02-28,3,Shipping Damage
7475,SO0049517,49517,SAF-0008,2026-01-19,4,Wrong Item
7476,SO0049522,49522,PWR-0007,2026-01-16,5,Customer Changed Mind
7477,SO0049527,49527,ELE-0014,2023-04-28,2,Customer Changed Mind
7478,SO0049531,49531,HVA-0004,2023-07-18,2,Shipping Damage
7479,SO0049534,49534,HVA-0003,2024-03-26,3,Defective
7480,SO0049536,49536,HVA-0027,2021-09-05,1,Customer Changed Mind
7481,SO0049537,49537,PWR-0010,2025-02-20,1,Wrong Item
7482,SO0049545,49545,SAF-0006,2022-09-30,14,Customer Changed Mind
7483,SO0049545,49545,SAF-0015,2022-09-14,2,Damaged
7484,SO0049572,49572,HVA-0015,2024-12-26,6,Defective
7485,SO0049574,49574,SAF-0016,2022-12-05,7,Defective
7486,SO0049578,49578,HVA-0027,2024-02-11,6,Wrong Item
7487,SO0049580,49580,SAF-0012,2024-10-26,1,Customer Changed Mind
7488,SO0049595,49595,HVA-0023,2023-12-24,14,Shipping Damage
7489,SO0049603,49603,ELE-0006,2021-07-07,6,Damaged
7490,SO0049604,49604,ELE-0013,2024-02-23,2,Shipping Damage
7491,SO0049622,49622,PWR-0011,2024-03-15,3,Damaged
7492,SO0049625,49625,ELE-0008,2025-09-07,10,Customer Changed Mind
7493,SO0049629,49629,FAS-0017,2022-02-16,15,Shipping Damage
7494,SO0049630,49630,ELE-0022,2021-10-18,6,Defective
7495,SO0049633,49633,PWR-0003,2022-11-03,1,Damaged
7496,SO0049633,49633,HVA-0011,2022-11-11,3,Damaged
7497,SO0049636,49636,FAS-0002,2022-05-09,6,Wrong Item
7498,SO0049636,49636,SAF-0013,2022-04-21,5,Wrong Item
7499,SO0049636,49636,FAS-0001,2022-05-03,1,Customer Changed Mind
7500,SO0049639,49639,HVA-0015,2022-08-09,3,Wrong Item
7501,SO0049641,49641,ELE-0018,2021-05-04,4,Damaged
7502,SO0049642,49642,ELE-0014,2025-12-15,4,Wrong Item
7503,SO0049643,49643,HVA-0014,2021-05-17,1,Customer Changed Mind
7504,SO0049653,49653,FAS-0015,2023-12-02,7,Damaged
7505,SO0049654,49654,FAS-0012,2021-07-02,3,Wrong Item
7506,SO0049654,49654,ELE-0010,2021-06-21,12,Shipping Damage
7507,SO0049656,49656,ELE-0005,2024-11-02,9,Shipping Damage
7508,SO0049661,49661,ELE-0008,2024-07-25,5,Shipping Damage
7509,SO0049672,49672,ELE-0021,2021-09-28,1,Damaged
7510,SO0049676,49676,SAF-0005,2022-04-10,5,Defective
7511,SO0049684,49684,ELE-0018,2023-07-08,1,Damaged
7512,SO0049686,49686,HVA-0020,2025-02-08,4,Shipping Damage
7513,SO0049697,49697,ELE-0001,2025-07-03,1,Wrong Item
7514,SO0049703,49703,PWR-0014,2025-07-19,19,Wrong Item
7515,SO0049708,49708,FAS-0003,2024-09-06,8,Damaged
7516,SO0049716,49716,SAF-0005,2021-12-09,10,Damaged
7517,SO0049724,49724,PWR-0001,2023-12-12,2,Wrong Item
7518,SO0049736,49736,HVA-0028,2024-08-19,2,Customer Changed Mind
7519,SO0049737,49737,ELE-0010,2024-08-06,6,Customer Changed Mind
7520,SO0049739,49739,PWR-0008,2021-12-15,4,Shipping Damage
7521,SO0049745,49745,FAS-0008,2024-04-16,5,Shipping Damage
7522,SO0049750,49750,PWR-0009,2023-02-14,2,Customer Changed Mind
7523,SO0049763,49763,HVA-0004,2022-02-23,11,Damaged
7524,SO0049765,49765,FAS-0001,2023-10-03,6,Defective
7525,SO0049776,49776,HVA-0001,2021-12-22,3,Shipping Damage
